submission_date,state,new_case,new_death,mortality,new_case_7,new_death_7,mortality_7,delta_c,delta_d,delta_c_7,delta_d_7
5/10/2020,MD,786,48,0.061068702,1105.714286,54.14285714,0.055447366,-155.8571429,-0.857142857,38.7142857,0.367346939
5/11/2020,MD,688,53,0.077034884,928.7142857,53.14285714,0.058817515,177,1,31.30612244,0.265306123
5/12/2020,MD,751,50,0.066577896,919.1428571,52,0.058266954,9.571428571,1.142857143,-11.04081633,0.591836735
5/13/2020,MD,1091,50,0.045829514,888.1428571,51.85714286,0.059892034,31,0.142857143,-17.59183673,0.632653061
5/14/2020,MD,1083,54,0.049861496,775.8571429,52.42857143,0.051167934,112.2857143,-0.571428571,2.285714292,1.040816327
5/15/2020,MD,982,58,0.059063136,1069.285714,50,0.042038537,-293.4285714,2.428571429,-19.12244897,1.510204082
5/16/2020,MD,836,50,0.059808612,1073,48.85714286,0.040249417,-3.714285714,1.142857143,-22.30612244,1.387755102
5/17/2020,MD,0,52,0,1089.714286,46.85714286,0.037959675,-16.71428571,2,-26.36734693,1.693877551
5/18/2020,MD,2742,36,0.013129103,1062.571429,42.57142857,0.03467599,27.14285714,4.285714286,-59.53061225,2.06122449
5/19/2020,MD,777,42,0.054054054,1075.285714,42.28571429,0.033708054,-12.71428571,0.285714286,27.42857143,1.653061225
5/20/2020,MD,1208,36,0.029801325,1072.714286,40,0.031101794,2.571428571,2.285714286,28.79591836,1.448979592
5/21/2020,MD,893,24,0.0268757,1192.571429,38,0.037572081,-119.8571429,2,29.59183673,1.020408163
5/22/2020,MD,1071,56,0.052287582,877.2857143,38.42857143,0.04611038,315.2857143,-0.428571429,17.83673469,-0.020408163
5/23/2020,MD,818,34,0.041564792,871.4285714,38.71428571,0.046928745,5.857142857,-0.285714286,20.5510204,0.265306122
5/24/2020,MD,839,38,0.045292014,882.5714286,39.71428571,0.04744813,-11.14285714,-1,21.30612245,0.06122449
5/25/2020,MD,535,39,0.072897196,937.7142857,42.71428571,0.048634992,-55.14285714,-3,44.34693878,-0.163265306
5/26/2020,MD,736,44,0.059782609,931.4285714,40.42857143,0.046729394,6.285714286,2.285714286,-7.081632651,0.06122449
5/27/2020,MD,1286,43,0.033437014,923.5714286,39.57142857,0.04603403,7.857142857,0.857142857,-9.367346937,0.469387755
5/28/2020,MD,1279,45,0.035183737,882.1428571,39.14285714,0.048671211,41.42857143,0.428571429,0.591836736,0.693877551
5/29/2020,MD,1027,40,0.038948393,926.8571429,38,0.043479697,-44.71428571,1.142857143,15.95918367,1.367346939
5/30/2020,MD,763,28,0.036697248,937,35.42857143,0.039541909,-10.14285714,2.571428571,21.48979592,1.163265306
5/31/2020,MD,549,35,0.063752277,878.4285714,34.85714286,0.041125271,58.57142857,0.571428571,25.91836735,1.122448979
6/1/2020,MD,848,31,0.036556604,826,33.14285714,0.041268196,52.42857143,1.714285714,22.40816327,1.224489796
6/2/2020,MD,807,26,0.032218092,781,32.28571429,0.04252597,45,0.857142857,35.89795918,1.204081632
6/3/2020,MD,876,39,0.044520548,742.1428571,31.71428571,0.04426634,38.85714286,0.571428571,42.36734694,0.836734694
6/4/2020,MD,912,33,0.036184211,725.2857143,30.57142857,0.044108159,16.85714286,1.142857143,36.93877551,0.87755102
6/5/2020,MD,712,34,0.047752809,675.5714286,29.57142857,0.04574293,49.71428571,1,39.57142857,0.836734694
6/6/2020,MD,491,24,0.048879837,640.4285714,29.57142857,0.047761175,35.14285714,0,33.55102041,0.897959184
6/7/2020,MD,431,27,0.062645012,619.8571429,28.71428571,0.047841378,20.57142857,0.857142857,29.93877551,0.93877551
6/8/2020,MD,500,24,0.048,549,27.28571429,0.050570557,70.85714286,1.428571429,29.57142857,0.959183674
6/9/2020,MD,561,26,0.046345811,546.1428571,26,0.048909751,2.857142857,1.285714286,24.97959184,0.836734694
6/10/2020,MD,732,33,0.045081967,532.5714286,25.14285714,0.048420423,13.57142857,0.857142857,19.97959184,1.081632653
6/11/2020,MD,416,23,0.055288462,518.2857143,23.85714286,0.047239803,14.28571429,1.285714286,26.67346939,1.183673469
6/12/2020,MD,692,25,0.036127168,500.7142857,23.71428571,0.049098082,17.57142857,0.142857143,18.53061225,1.265306122
6/13/2020,MD,396,18,0.045454545,500.5714286,22,0.046048681,0.142857143,1.714285714,23.91836735,1.183673469
6/14/2020,MD,331,18,0.054380665,433.1428571,20.42857143,0.051696312,67.42857143,1.571428571,22.91836735,1
6/15/2020,MD,377,23,0.061007958,419.2857143,18.42857143,0.047828412,13.85714286,2,21.57142857,0.918367347
6/16/2020,MD,560,14,0.025,378.7142857,17.71428571,0.049670189,40.57142857,0.714285714,18.51020408,1.040816326
6/17/2020,MD,260,22,0.084615385,372.1428571,18.14285714,0.051748112,6.571428571,-0.428571429,23.18367347,0.775510204
6/18/2020,MD,319,9,0.028213166,367.2857143,17.42857143,0.050232451,4.857142857,0.714285714,9.877551022,0.653061224
6/19/2020,MD,408,20,0.049019608,371.1428571,16.42857143,0.047174738,-3.857142857,1,7.510204082,0.306122449
6/20/2020,MD,350,21,0.06,338.2857143,16.57142857,0.050096815,32.85714286,-0.142857143,3.204081634,0.326530612
6/21/2020,MD,297,13,0.043771044,364,15.85714286,0.043528384,-25.71428571,0.714285714,2.734693879,0.428571428
6/22/2020,MD,404,16,0.03960396,366.7142857,16.28571429,0.044569783,-2.714285714,-0.428571429,-1.632653059,0.469387755
6/23/2020,MD,330,15,0.045454545,356.2857143,15.42857143,0.043537131,10.42857143,0.857142857,0.938775512,0.306122449
6/24/2020,MD,440,17,0.038636364,353,15.14285714,0.04326627,3.285714286,0.285714286,-4.346938774,0.367346939
6/25/2020,MD,338,12,0.035502959,378.7142857,14.14285714,0.038810209,-25.71428571,1,-2,0.306122449
6/26/2020,MD,335,14,0.041791045,364.5714286,14.28571429,0.04111503,14.14285714,-0.142857143,-5.69387755,0.448979592
6/27/2020,MD,327,19,0.058103976,368.7142857,14,0.039794623,-4.142857143,0.285714286,-8.102040816,0.244897959
6/28/2020,MD,477,6,0.012578616,378,13.71428571,0.038518424,-9.285714286,0.285714286,-7.836734694,0.428571429
6/29/2020,MD,305,17,0.055737705,406.5714286,13.14285714,0.035570843,-28.57142857,0.571428571,0.020408164,0.285714286
6/30/2020,MD,359,13,0.036211699,413,13.71428571,0.036367611,-6.428571429,-0.571428571,-5.816326529,0.346938776
7/1/2020,MD,505,15,0.02970297,407.8571429,12.14285714,0.031994387,5.142857143,1.571428571,-7.3877551,0.346938776
7/2/2020,MD,538,8,0.014869888,378.5714286,12.14285714,0.033348702,29.28571429,0,-7.714285712,0.489795918
7/3/2020,MD,380,18,0.047368421,405.2857143,11.85714286,0.029741574,-26.71428571,0.285714286,-2.102040815,0.346938776
7/4/2020,MD,291,8,0.027491409,420.4285714,11.57142857,0.02794789,-15.14285714,0.285714286,-4.795918367,0.653061224
7/5/2020,MD,272,6,0.022058824,432,10.28571429,0.02516731,-11.57142857,1.285714286,-12.69387755,0.326530612
7/6/2020,MD,492,15,0.030487805,421.2857143,10.71428571,0.026437054,10.71428571,-0.428571429,-19.85714286,0.306122449
7/7/2020,MD,465,11,0.023655914,446.5714286,9.142857143,0.021465469,-25.28571429,1.571428571,-20.95918367,0.448979592
7/8/2020,MD,586,6,0.010238908,496.7142857,9.857142857,0.020430871,-50.14285714,-0.714285714,-24.73469388,0.591836735
7/9/2020,MD,463,11,0.023758099,517.5714286,10,0.019671955,-20.85714286,-0.142857143,-24.34693878,0.306122449
7/10/2020,MD,557,7,0.012567325,552,8.714285714,0.016485917,-34.42857143,1.285714286,-30.85714286,0.326530612
7/11/2020,MD,642,13,0.020249221,593.5714286,7.428571429,0.013484429,-41.57142857,1.285714286,-32.91836735,0.081632653
7/12/2020,MD,418,7,0.016746411,602.4285714,8.142857143,0.014446772,-8.857142857,-0.714285714,-31.53061225,0.244897959
7/13/2020,MD,733,6,0.008185539,637.2857143,8.428571429,0.013679552,-34.85714286,-0.285714286,-31.32653061,0.18367347
7/14/2020,MD,756,2,0.002645503,677,8.571428571,0.013252911,-39.71428571,-0.142857143,-29,-0.020408163
7/15/2020,MD,648,11,0.016975309,717.4285714,8.142857143,0.011904566,-40.42857143,0.428571429,-20.42857143,-0.367346939
7/16/2020,MD,707,13,0.018387553,736.8571429,8.714285714,0.012348735,-19.42857143,-0.571428571,-19.48979592,-0.163265306
7/17/2020,MD,835,8,0.009580838,755,8.857142857,0.012342163,-18.14285714,-0.142857143,-19.06122449,-0.040816327
7/18/2020,MD,925,10,0.010810811,736.5714286,10,0.014242658,18.42857143,-1.142857143,-22.63265306,-0.081632653
7/19/2020,MD,554,11,0.019855596,738.8571429,9.285714286,0.013108492,-2.285714286,0.714285714,-12.14285714,-0.142857143
7/20/2020,MD,860,7,0.008139535,770.7142857,8.714285714,0.011864187,-31.85714286,0.571428571,-21.08163265,-1.42857E-10
7/21/2020,MD,627,10,0.015948963,835.4285714,9.142857143,0.011715549,-64.71428571,-0.428571429,-14.16326531,-0.040816327
7/22/2020,MD,664,6,0.009036145,802.4285714,9.142857143,0.012229607,33,0,-19.53061224,0.081632653
7/23/2020,MD,930,9,0.009677419,884.4285714,8.714285714,0.010406265,-82,0.428571429,-23.85714286,-0.12244898
7/24/2020,MD,1288,11,0.008540373,854.1428571,9.142857143,0.01144806,30.28571429,-0.428571429,-24.18367347,-0.244897959
7/25/2020,MD,694,10,0.014409222,873.2857143,9.428571429,0.011422312,-19.14285714,-0.285714286,-9.44897959,-0.102040816
7/26/2020,MD,1128,8,0.007092199,905.8571429,10.14285714,0.011893125,-32.57142857,-0.714285714,-18.55102041,-0.183673469
7/27/2020,MD,648,10,0.015432099,940,10.42857143,0.011854887,-34.14285714,-0.285714286,-1.571428569,-0.244897959
7/28/2020,MD,761,12,0.015768725,901.5714286,9.857142857,0.011616188,38.42857143,0.571428571,-7.163265304,-0.183673469
7/29/2020,MD,892,11,0.012331839,932.2857143,10.42857143,0.011757948,-30.71428571,-0.571428571,-0.57142857,-0.081632653
7/30/2020,MD,1169,11,0.009409752,895.4285714,10.42857143,0.012058405,36.85714286,0,10.46938776,0.06122449
7/31/2020,MD,1019,7,0.00686948,904.2857143,10.42857143,0.011865892,-8.857142857,0,22.85714286,0.12244898
8/1/2020,MD,909,14,0.01540154,877.2857143,10,0.011860969,27,0.428571429,22.34693878,-0.081632653
8/2/2020,MD,870,8,0.009195402,832.5714286,9.714285714,0.012319855,44.71428571,0.285714286,26.46938776,0.081632653
8/3/2020,MD,710,10,0.014084507,780,9.571428571,0.01275909,52.57142857,0.142857143,23.55102041,0.142857143
8/4/2020,MD,572,9,0.015734266,745.1428571,10.42857143,0.014174049,34.85714286,-0.857142857,27.36734694,0.102040816
8/5/2020,MD,579,9,0.015544041,747,9.857142857,0.013523256,-1.857142857,0.571428571,24.14285714,0.102040816
8/6/2020,MD,801,10,0.012484395,730.5714286,9.428571429,0.013155701,16.42857143,0.428571429,13.73469388,0
8/7/2020,MD,775,13,0.016774194,712.7142857,9.714285714,0.014074031,17.85714286,-0.285714286,7.979591839,-0.020408163
8/8/2020,MD,922,10,0.010845987,708.2857143,9.285714286,0.013410647,4.428571429,0.428571429,2.122448981,0.244897959
8/9/2020,MD,755,5,0.006622517,736.4285714,9.714285714,0.0133992,-28.14285714,-0.428571429,10.6122449,0.204081633
8/10/2020,MD,585,12,0.020512821,724.1428571,9.714285714,0.013613717,12.28571429,0,13.40816327,0.183673469
8/11/2020,MD,541,6,0.011090573,730.2857143,8.714285714,0.012265256,-6.142857143,1,12.18367347,0.306122449
8/12/2020,MD,776,12,0.015463918,672.7142857,8.428571429,0.012917866,57.57142857,0.285714286,14.14285714,0.204081633
8/13/2020,MD,715,10,0.013986014,636.7142857,8.142857143,0.012823823,36,0.285714286,22.16326531,0.408163265
8/14/2020,MD,818,6,0.007334963,627.4285714,7.571428571,0.012091222,9.285714286,0.571428571,21.32653061,0.448979592
8/15/2020,MD,519,8,0.015414258,609.2857143,7.857142857,0.013267379,18.14285714,-0.285714286,26.16326531,0.163265306
8/16/2020,MD,503,3,0.005964215,581.2857143,6.857142857,0.012289775,28,1,16.71428571,0.06122449
8/17/2020,MD,520,8,0.015384615,574.8571429,6.571428571,0.01199753,6.428571429,0.285714286,10.26530612,-0.081632653
8/18/2020,MD,414,8,0.019323671,547.1428571,7.571428571,0.013925869,27.71428571,-1,11.85714286,-0.020408163
8/19/2020,MD,580,5,0.00862069,555.7142857,8,0.014437871,-8.571428571,-0.428571429,8.734693877,-0.020408163
8/20/2020,MD,670,8,0.011940299,564.8571429,8.714285714,0.015601461,-9.142857143,-0.714285714,4.795918367,-0.244897959
8/21/2020,MD,624,13,0.020833333,544.4285714,7.714285714,0.01378259,20.42857143,1,5.285714285,-0.367346939
8/22/2020,MD,579,11,0.018998273,548.1428571,8,0.014268819,-3.714285714,-0.285714286,1.204081633,-0.183673469
8/23/2020,MD,567,8,0.014109347,547.7142857,8.571428571,0.015265566,0.428571429,-0.571428571,4.102040816,-0.020408163
8/24/2020,MD,377,1,0.00265252,537.8571429,9.142857143,0.016412198,9.857142857,-0.571428571,7.632653061,0.081632653
8/25/2020,MD,440,10,0.022727273,538.7142857,8.857142857,0.015930339,-0.857142857,0.285714286,-0.122448981,-0.102040816
8/26/2020,MD,577,9,0.01559792,527,8.142857143,0.014940934,11.71428571,0.714285714,0.081632652,1.42857E-10
8/27/2020,MD,601,12,0.019966722,511.4285714,8.142857143,0.015420634,15.57142857,0,-2.346938777,0.102040816
8/28/2020,MD,630,11,0.017460317,545.2857143,8.428571429,0.015739701,-33.85714286,-0.285714286,-8.204081633,0.142857143
8/29/2020,MD,497,6,0.012072435,547.5714286,8,0.014685931,-2.285714286,0.428571429,-11.06122449,0.224489796
8/30/2020,MD,458,8,0.017467249,564.1428571,7.857142857,0.014106801,-16.57142857,0.142857143,-13.04081633,0.102040816
8/31/2020,MD,614,3,0.004885993,595.2857143,8.142857143,0.013696414,-31.14285714,-0.285714286,-21.51020408,0.224489796
9/1/2020,MD,456,7,0.015350877,616.1428571,7.285714286,0.012122555,-20.85714286,0.857142857,-11.40816326,0.244897959
9/2/2020,MD,693,8,0.011544012,618.2857143,7.428571429,0.012351046,-2.142857143,-0.142857143,-8.63265306,0.265306122
9/3/2020,MD,819,14,0.017094017,662,6.571428571,0.010229696,-43.71428571,0.857142857,-2.387755102,0.244897959
9/4/2020,MD,776,5,0.006443299,625.1428571,6.714285714,0.011136834,36.85714286,-0.142857143,5.591836734,0.367346939
9/5/2020,MD,512,7,0.013671875,608,6.142857143,0.010219361,17.14285714,0.571428571,7.897959183,0.265306122
9/6/2020,MD,764,2,0.002617801,580.8571429,6.142857143,0.010842299,27.14285714,0,6.87755102,0.346938775
9/7/2020,MD,356,4,0.011235955,556.1428571,5.571428571,0.010611707,24.71428571,0.571428571,17.7755102,0.204081633
9/8/2020,MD,336,3,0.008928571,560.8571429,5.428571429,0.010397575,-4.714285714,0.142857143,7.551020407,0.12244898
9/9/2020,MD,503,8,0.015904573,570.1428571,5,0.009434794,-9.285714286,0.428571429,-1.163265307,-0.081632653
9/10/2020,MD,646,10,0.015479876,537.5714286,5.142857143,0.009860396,32.57142857,-0.142857143,-7.653061226,-0.040816326
9/11/2020,MD,809,4,0.004944376,572.2857143,5.857142857,0.010401695,-34.71428571,-0.714285714,-9.081632654,-0.020408163
9/12/2020,MD,577,4,0.006932409,616.1428571,6.714285714,0.01112574,-43.85714286,-0.857142857,-5.816326532,-0.102040816
9/13/2020,MD,536,3,0.005597015,634.4285714,6.428571429,0.010212046,-18.28571429,0.285714286,-1.122448981,-0.204081633
9/14/2020,MD,599,9,0.015025042,619.7142857,5.714285714,0.009316079,14.71428571,0.714285714,-3.244897961,-0.265306122
9/15/2020,MD,643,9,0.01399689,601.5714286,6.142857143,0.010076015,18.14285714,-0.428571429,6.918367344,-0.081632653
9/16/2020,MD,631,6,0.009508716,578,6.428571429,0.011166115,23.57142857,-0.285714286,18.44897959,0.142857143
9/17/2020,MD,543,5,0.009208103,560.2857143,7,0.012793725,17.71428571,-0.571428571,23.67346939,-0.020408163
9/18/2020,MD,682,7,0.01026393,523.8571429,6.428571429,0.012723703,36.42857143,0.571428571,21.24489796,-0.102040816
9/19/2020,MD,412,6,0.014563107,487,5.714285714,0.012208377,36.85714286,0.714285714,20.06122449,-0.040816327
9/20/2020,MD,412,7,0.016990291,468.7142857,6.571428571,0.014258112,18.28571429,-0.857142857,16.30612245,-0.020408163
9/21/2020,MD,344,5,0.014534884,471,6.428571429,0.013964902,-2.285714286,0.142857143,12.44897959,0.102040816
9/22/2020,MD,385,4,0.01038961,461.1428571,6.428571429,0.014129948,9.857142857,0,5.469387756,-0.020408163
9/23/2020,MD,503,12,0.023856859,463.8571429,6.571428571,0.01436969,-2.714285714,-0.142857143,-0.387755102,-0.102040816
9/24/2020,MD,559,4,0.007155635,473.1428571,6.285714286,0.01343996,-9.285714286,0.285714286,-8.755102042,0.224489796
9/25/2020,MD,613,7,0.01141925,485.5714286,6.571428571,0.013683733,-12.42857143,-0.285714286,-11.55102041,0.12244898
9/26/2020,MD,431,7,0.016241299,489.7142857,6.428571429,0.0132347,-4.142857143,0.142857143,-12.63265306,0.081632653
9/27/2020,MD,477,5,0.01048218,530,5,0.010190544,-40.28571429,1.428571429,-13.06122449,0.183673469
9/28/2020,MD,431,7,0.016241299,551.8571429,5.571428571,0.010773447,-21.85714286,-0.571428571,-12.2244898,0.12244898
9/29/2020,MD,414,3,0.007246377,549.5714286,5.857142857,0.011295751,2.285714286,-0.285714286,-10.08163265,0.163265306
9/30/2020,MD,785,2,0.002547771,555.2857143,5.285714286,0.009885484,-5.714285714,0.571428571,-10.02040816,0.06122449
10/1/2020,MD,712,8,0.011235955,558.7142857,5.428571429,0.010098893,-3.428571429,-0.142857143,-4.18367347,-0.306122449
10/2/2020,MD,597,9,0.015075377,556.1428571,5.428571429,0.010200015,2.571428571,0,-1.510204082,-0.183673469
10/3/2020,MD,471,3,0.006369427,559.8571429,6,0.011437546,-3.714285714,-0.571428571,-2.632653061,-0.12244898
10/4/2020,MD,501,6,0.011976048,559.2857143,7.142857143,0.012902735,0.571428571,-1.142857143,-3.673469388,-0.244897959
10/5/2020,MD,413,7,0.016949153,562.4285714,6.857142857,0.012465368,-3.142857143,0.285714286,-3.244897959,-0.224489796
10/6/2020,MD,440,7,0.015909091,568,6.714285714,0.012108688,-5.571428571,0.142857143,-5.020408163,-0.142857143
10/7/2020,MD,781,10,0.012804097,581,7,0.012469741,-13,-0.285714286,-7.24489796,-0.12244898
10/8/2020,MD,734,6,0.008174387,581.4285714,7,0.012459558,-0.428571429,0,-4.24489796,0.142857143
10/9/2020,MD,636,8,0.012578616,591.2857143,6.428571429,0.010927402,-9.857142857,0.571428571,-4.755102042,0.122448979
10/10/2020,MD,562,5,0.008896797,610.5714286,6.857142857,0.011139147,-19.28571429,-0.428571429,-7.265306123,0.122448979
10/11/2020,MD,504,6,0.011904762,589,6.142857143,0.010443777,21.57142857,0.714285714,-4.755102041,0.204081633
10/12/2020,MD,482,3,0.006224066,595.7142857,6,0.010190586,-6.714285714,0.142857143,-4.551020409,0.163265306
10/13/2020,MD,575,10,0.017391304,618.8571429,5.857142857,0.009646774,-23.14285714,0.142857143,-5.346938776,0.020408163
10/14/2020,MD,630,5,0.007936508,614.2857143,5.571428571,0.009184428,4.571428571,0.285714286,-0.897959183,0.040816326
10/15/2020,MD,781,5,0.006402049,613.2857143,5.857142857,0.009783259,1,-0.285714286,-6.285714285,-0.12244898
10/16/2020,MD,798,7,0.00877193,628.7142857,6.285714286,0.010346891,-15.42857143,-0.428571429,-3.918367346,-0.244897959
10/17/2020,MD,530,3,0.005660377,616.8571429,6.571428571,0.01134674,11.85714286,-0.285714286,-0.571428571,-0.265306123
10/18/2020,MD,497,8,0.016096579,633,7,0.011751119,-16.14285714,-0.428571429,-6.571428571,-0.367346939
10/19/2020,MD,590,6,0.010169492,623.1428571,7.714285714,0.012842961,9.857142857,-0.714285714,-8.102040816,-0.285714286
10/20/2020,MD,492,12,0.024390244,622.8571429,7.714285714,0.012846109,0.285714286,0,-12.16326531,-0.183673469
10/21/2020,MD,743,8,0.01076716,660.2857143,8.142857143,0.013119735,-37.42857143,-0.428571429,-17.7755102,-0.020408163
10/22/2020,MD,712,10,0.014044944,670,7.857142857,0.012337291,-9.714285714,0.285714286,-19.93877551,-0.06122449
10/23/2020,MD,796,7,0.00879397,713.8571429,7.571428571,0.01152155,-43.85714286,0.285714286,-25.73469388,-0.020408163
10/24/2020,MD,792,6,0.007575758,741.2857143,6.714285714,0.009290363,-27.42857143,0.857142857,-29.26530612,-0.102040816
10/25/2020,MD,565,6,0.010619469,772.5714286,7.428571429,0.009682699,-31.28571429,-0.714285714,-25.3877551,-0.081632653
10/26/2020,MD,897,4,0.004459309,803.2857143,7.857142857,0.009679669,-30.71428571,-0.428571429,-29.81632653,-0.12244898
10/27/2020,MD,684,6,0.00877193,827.7142857,8.428571429,0.010048443,-24.42857143,-0.571428571,-20.97959184,-0.204081633
10/28/2020,MD,962,13,0.013513514,838,8.714285714,0.010288943,-10.28571429,-0.285714286,-23.51020408,-0.469387755
10/29/2020,MD,927,13,0.014023732,878.7142857,8.714285714,0.009780279,-40.71428571,0,-23.85714286,-0.326530612
10/30/2020,MD,967,11,0.011375388,860.7142857,9,0.010254964,18,-0.285714286,-32,-0.285714286
10/31/2020,MD,864,8,0.009259259,905.8571429,10,0.010858974,-45.14285714,-1,-37.55102041,-0.244897959
11/1/2020,MD,850,6,0.007058824,939.5714286,9.714285714,0.010240182,-33.71428571,0.285714286,-40.51020408,-0.306122449
11/2/2020,MD,771,6,0.007782101,1027.285714,9.857142857,0.00953465,-87.71428571,-0.142857143,-45.40816326,-0.367346939
11/3/2020,MD,1000,13,0.013,1090.571429,10.14285714,0.009226717,-63.28571429,-0.285714286,-59.55102041,-0.448979592
11/4/2020,MD,1198,11,0.00918197,1121.571429,10.85714286,0.009621952,-31,-0.714285714,-67.67346939,-0.346938776
11/5/2020,MD,1541,14,0.00908501,1196.571429,11.28571429,0.009548614,-75,-0.428571429,-68.55102041,-0.387755102
11/6/2020,MD,1410,13,0.009219858,1277.571429,12.14285714,0.009718115,-81,-0.857142857,-62.71428572,-0.448979592
11/7/2020,MD,1081,13,0.012025902,1379.571429,12.42857143,0.00911118,-102,-0.285714286,-72.26530612,-0.551020408
11/8/2020,MD,1375,9,0.006545455,1419.428571,12.42857143,0.008863403,-39.85714286,0,-83.3265306,-0.428571429
11/9/2020,MD,1338,12,0.00896861,1466.285714,13,0.008941376,-46.85714286,-0.571428571,-79.77551019,-0.510204082
11/10/2020,MD,1714,15,0.008751459,1596.428571,14,0.00885525,-130.1428571,-1,-84.75510204,-0.469387755
11/11/2020,MD,1477,11,0.007447529,1704.857143,13.85714286,0.008068941,-108.4285714,0.142857143,-76.3877551,-0.510204081
11/12/2020,MD,1869,18,0.009630819,1755,14.85714286,0.00845816,-50.14285714,-1,-99.9387755,-0.734693877
